,item,work,itemLabel,workLabel
4,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q264241,Plato,Gorgias
5,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q267634,Plato,Crito
6,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q273668,Plato,Apology
7,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q371884,Plato,Timaeus
8,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q471715,Plato,Sophist
9,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q486727,Plato,Symposium
10,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q520328,Plato,Protagoras
11,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q555862,Plato,Phaedrus
12,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q572073,Plato,Rival Lovers
13,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q614640,Plato,Hippias Minor
14,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q634846,Plato,Hippias Major
15,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q648889,Plato,Euthyphro
16,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q669911,Plato,Statesman
17,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q746253,Plato,Meno
18,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q752285,Plato,Laws
19,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q781206,Plato,Charmides
20,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q846241,Plato,Theaetetus
21,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q924977,Plato,Lysis
22,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q1130762,Plato,Parmenides
23,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q1153509,Plato,First Alcibiades
24,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q1243625,Plato,Laches
25,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q1335321,Plato,Critias
26,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q1347394,Plato,Cratylus
27,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q1426781,Plato,Ion
28,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q1474843,Plato,Menexenus
29,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q1619950,Plato,Hipparchus
30,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q1653767,Plato,Clitophon
31,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q1788674,Plato,Second Alcibiades
32,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q2005313,Plato,Theages
33,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q2170732,Plato,Epistles
34,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q2440110,Plato,Eryxias
35,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q2440551,Plato,Epinomis
36,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q2440575,Plato,Sisyphus
37,http://www.wikidata.org/entity/Q859,http://www.wikidata.org/entity/Q6499786,Plato,Euthydemus
0,http://www.wikidata.org/entity/Q298827,http://www.wikidata.org/entity/Q272506,Gaston Leroux,The Phantom of the Opera
1,http://www.wikidata.org/entity/Q298827,http://www.wikidata.org/entity/Q2563691,Gaston Leroux,The Mystery of the Yellow Room
2,http://www.wikidata.org/entity/Q298827,http://www.wikidata.org/entity/Q3208351,Gaston Leroux,La Double Vie de Théophraste Longuet
3,http://www.wikidata.org/entity/Q298827,http://www.wikidata.org/entity/Q3225240,Gaston Leroux,The Perfume of the Lady in Black
4,http://www.wikidata.org/entity/Q298827,http://www.wikidata.org/entity/Q3443344,Gaston Leroux,The Secret of the Night
0,http://www.wikidata.org/entity/Q501,http://www.wikidata.org/entity/Q216578,Charles Baudelaire,Les Fleurs du mal
1,http://www.wikidata.org/entity/Q501,http://www.wikidata.org/entity/Q2249082,Charles Baudelaire,Les Paradis artificiels
2,http://www.wikidata.org/entity/Q501,http://www.wikidata.org/entity/Q2250614,Charles Baudelaire,Le Spleen de Paris
3,http://www.wikidata.org/entity/Q501,http://www.wikidata.org/entity/Q3225375,Charles Baudelaire,Le Peintre de la vie moderne
4,http://www.wikidata.org/entity/Q501,http://www.wikidata.org/entity/Q6462404,Charles Baudelaire,La Fanfarlo
5,http://www.wikidata.org/entity/Q501,http://www.wikidata.org/entity/Q19227154,Charles Baudelaire,Reflections on Some of My Contemporaries
0,http://www.wikidata.org/entity/Q4957212,http://www.wikidata.org/entity/Q7810951,Mary Johnston,To Have and to Hold
0,http://www.wikidata.org/entity/Q9191,http://www.wikidata.org/entity/Q210113,René Descartes,La Géométrie
1,http://www.wikidata.org/entity/Q9191,http://www.wikidata.org/entity/Q731224,René Descartes,Discourse on the Method
2,http://www.wikidata.org/entity/Q9191,http://www.wikidata.org/entity/Q1180645,René Descartes,The Description of the Human Body
0,http://www.wikidata.org/entity/Q123089,http://www.wikidata.org/entity/Q1605244,Benjamin Constant,Adolphe
0,http://www.wikidata.org/entity/Q448,http://www.wikidata.org/entity/Q447,Denis Diderot,Encyclopédie
1,http://www.wikidata.org/entity/Q448,http://www.wikidata.org/entity/Q945216,Denis Diderot,Jacques the Fatalist
0,http://www.wikidata.org/entity/Q725248,http://www.wikidata.org/entity/Q7775505,Grant Allen,The Woman Who Did
0,http://www.wikidata.org/entity/Q553844,http://www.wikidata.org/entity/Q908519,Johannes Ewald,Kong Christian stod ved højen mast
1,http://www.wikidata.org/entity/Q553844,http://www.wikidata.org/entity/Q29387768,Johannes Ewald,Fiskerne
0,http://www.wikidata.org/entity/Q6197,http://www.wikidata.org/entity/Q677997,Horace,Ars Poetica
1,http://www.wikidata.org/entity/Q6197,http://www.wikidata.org/entity/Q943884,Horace,Odes
2,http://www.wikidata.org/entity/Q6197,http://www.wikidata.org/entity/Q1226154,Horace,Satires
3,http://www.wikidata.org/entity/Q6197,http://www.wikidata.org/entity/Q1226213,Horace,Epistulae
4,http://www.wikidata.org/entity/Q6197,http://www.wikidata.org/entity/Q1246446,Horace,Carmen saeculare
5,http://www.wikidata.org/entity/Q6197,http://www.wikidata.org/entity/Q3730710,Horace,Epodes
0,http://www.wikidata.org/entity/Q1393388,http://www.wikidata.org/entity/Q3209522,Georges Ohnet,Q3209522
0,http://www.wikidata.org/entity/Q770177,http://www.wikidata.org/entity/Q59484466,James Whitcomb Riley,The American Flag
0,http://www.wikidata.org/entity/Q33760,http://www.wikidata.org/entity/Q133740,Bertrand Russell,A History of Western Philosophy
1,http://www.wikidata.org/entity/Q33760,http://www.wikidata.org/entity/Q163335,Bertrand Russell,Principia Mathematica
2,http://www.wikidata.org/entity/Q33760,http://www.wikidata.org/entity/Q466376,Bertrand Russell,Power: A New Social Analysis
3,http://www.wikidata.org/entity/Q33760,http://www.wikidata.org/entity/Q522520,Bertrand Russell,Marriage and Morals
4,http://www.wikidata.org/entity/Q33760,http://www.wikidata.org/entity/Q544347,Bertrand Russell,Introduction to Mathematical Philosophy
5,http://www.wikidata.org/entity/Q33760,http://www.wikidata.org/entity/Q2317772,Bertrand Russell,In Praise of Idleness and Other Essays
6,http://www.wikidata.org/entity/Q33760,http://www.wikidata.org/entity/Q3393210,Bertrand Russell,The Problems of Philosophy
7,http://www.wikidata.org/entity/Q33760,http://www.wikidata.org/entity/Q5900442,Bertrand Russell,Human Knowledge: Its Scope and Limits
8,http://www.wikidata.org/entity/Q33760,http://www.wikidata.org/entity/Q6946277,Bertrand Russell,My Philosophical Development
9,http://www.wikidata.org/entity/Q33760,http://www.wikidata.org/entity/Q7758358,Bertrand Russell,The Principles of Mathematics
10,http://www.wikidata.org/entity/Q33760,http://www.wikidata.org/entity/Q16128222,Bertrand Russell,Wisdow of the West
11,http://www.wikidata.org/entity/Q33760,http://www.wikidata.org/entity/Q16547570,Bertrand Russell,The Autobiography of Bertrand Russell
12,http://www.wikidata.org/entity/Q33760,http://www.wikidata.org/entity/Q19086253,Bertrand Russell,Proposed Roads to Freedom
13,http://www.wikidata.org/entity/Q33760,http://www.wikidata.org/entity/Q50374964,Bertrand Russell,Justice in war time
14,http://www.wikidata.org/entity/Q33760,http://www.wikidata.org/entity/Q98654800,Bertrand Russell,Human society in ethics and politics
0,http://www.wikidata.org/entity/Q165792,http://www.wikidata.org/entity/Q947972,Edmund Burke,A Philosophical Enquiry into the Origin of Our Ideas of the Sublime and Beautiful
1,http://www.wikidata.org/entity/Q165792,http://www.wikidata.org/entity/Q2287584,Edmund Burke,Reflections on the Revolution in France
0,http://www.wikidata.org/entity/Q505715,http://www.wikidata.org/entity/Q18161660,Robert Montgomery Bird,Nick of the Woods
1,http://www.wikidata.org/entity/Q505715,http://www.wikidata.org/entity/Q19972149,Robert Montgomery Bird,The Gladiator
0,http://www.wikidata.org/entity/Q3181710,http://www.wikidata.org/entity/Q42184907,John Hawkesworth,Account of the Voyages Undertaken in the Southern Hemisphere
0,http://www.wikidata.org/entity/Q41523,http://www.wikidata.org/entity/Q842337,Plutarch,Parallel Lives
1,http://www.wikidata.org/entity/Q41523,http://www.wikidata.org/entity/Q19740354,Plutarch,Q19740354
0,http://www.wikidata.org/entity/Q172684,http://www.wikidata.org/entity/Q1169632,Aleister Crowley,The Book of the Law
1,http://www.wikidata.org/entity/Q172684,http://www.wikidata.org/entity/Q4643566,Aleister Crowley,777 and Other Qabalistic Writings of Aleister Crowley
2,http://www.wikidata.org/entity/Q172684,http://www.wikidata.org/entity/Q6731062,Aleister Crowley,Magick Without Tears
0,http://www.wikidata.org/entity/Q379621,http://www.wikidata.org/entity/Q784966,Mór Jókai,The Man with the Golden Touch
0,http://www.wikidata.org/entity/Q178903,http://www.wikidata.org/entity/Q858036,Alexander Hamilton,Federalist Papers
1,http://www.wikidata.org/entity/Q178903,http://www.wikidata.org/entity/Q1777467,Alexander Hamilton,First Report on the Public Credit
2,http://www.wikidata.org/entity/Q178903,http://www.wikidata.org/entity/Q1777472,Alexander Hamilton,Report on Manufactures
3,http://www.wikidata.org/entity/Q178903,http://www.wikidata.org/entity/Q5931879,Alexander Hamilton,Second Report on Public Credit
4,http://www.wikidata.org/entity/Q178903,http://www.wikidata.org/entity/Q7314129,Alexander Hamilton,Report on a National Bank
0,http://www.wikidata.org/entity/Q68202,http://www.wikidata.org/entity/Q457952,Christoph von Schmid,Ihr Kinderlein
0,http://www.wikidata.org/entity/Q772840,http://www.wikidata.org/entity/Q3247095,Gilbert White,The Natural History and Antiquities of Selborne
0,http://www.wikidata.org/entity/Q218575,http://www.wikidata.org/entity/Q109371499,Percival Lowell,Mars as the abode of life
0,http://www.wikidata.org/entity/Q216134,http://www.wikidata.org/entity/Q260205,Upton Sinclair,The Jungle
0,http://www.wikidata.org/entity/Q938841,http://www.wikidata.org/entity/Q59255384,John Burroughs,My Own shall come to me
0,http://www.wikidata.org/entity/Q160333,http://www.wikidata.org/entity/Q653141,Prosper Mérimée,Mateo Falcone
1,http://www.wikidata.org/entity/Q160333,http://www.wikidata.org/entity/Q674832,Prosper Mérimée,Carmen
2,http://www.wikidata.org/entity/Q160333,http://www.wikidata.org/entity/Q3213955,Prosper Mérimée,La Vénus d'Ille
3,http://www.wikidata.org/entity/Q160333,http://www.wikidata.org/entity/Q18343261,Prosper Mérimée,Homme en Grande Bottes
0,http://www.wikidata.org/entity/Q4895515,http://www.wikidata.org/entity/Q7739353,Bertha Runkle,The Helmet of Navarre
0,http://www.wikidata.org/entity/Q210740,http://www.wikidata.org/entity/Q1212672,Wilkie Collins,The Woman in White
1,http://www.wikidata.org/entity/Q210740,http://www.wikidata.org/entity/Q2362563,Wilkie Collins,The Moonstone
0,http://www.wikidata.org/entity/Q315511,http://www.wikidata.org/entity/Q19051626,Algernon Charles Swinburne,Atalanta in Calydon
1,http://www.wikidata.org/entity/Q315511,http://www.wikidata.org/entity/Q23020659,Algernon Charles Swinburne,Poems and Ballads
0,http://www.wikidata.org/entity/Q4295,http://www.wikidata.org/entity/Q1227813,Peter Abelard,Sic et Non
1,http://www.wikidata.org/entity/Q4295,http://www.wikidata.org/entity/Q3706551,Peter Abelard,Dialectica
0,http://www.wikidata.org/entity/Q91,http://www.wikidata.org/entity/Q214524,Abraham Lincoln,Gettysburg Address
0,http://www.wikidata.org/entity/Q6691,http://www.wikidata.org/entity/Q8275,Homer,Iliad
1,http://www.wikidata.org/entity/Q6691,http://www.wikidata.org/entity/Q35160,Homer,Odyssey
2,http://www.wikidata.org/entity/Q6691,http://www.wikidata.org/entity/Q65406137,Homer,Homeric epics
3,http://www.wikidata.org/entity/Q6691,http://www.wikidata.org/entity/Q8275,Homer,Iliad
4,http://www.wikidata.org/entity/Q6691,http://www.wikidata.org/entity/Q35160,Homer,Odyssey
5,http://www.wikidata.org/entity/Q6691,http://www.wikidata.org/entity/Q65406137,Homer,Homeric epics
0,http://www.wikidata.org/entity/Q551767,http://www.wikidata.org/entity/Q3202526,Pierre Benoît,Atlantida
1,http://www.wikidata.org/entity/Q551767,http://www.wikidata.org/entity/Q3227263,Pierre Benoît,Q3227263
2,http://www.wikidata.org/entity/Q551767,http://www.wikidata.org/entity/Q3400411,Pierre Benoît,Q3400411
3,http://www.wikidata.org/entity/Q551767,http://www.wikidata.org/entity/Q105264476,Pierre Benoît,Le lac salé
0,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q179485,Molière,Dom Juan
1,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q205875,Molière,Tartuffe
2,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q389933,Molière,The Miser
3,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q588161,Molière,The Imaginary Invalid
4,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q663716,Molière,Le Médecin malgré lui
5,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q937443,Molière,The School for Wives
6,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q1053387,Molière,The Misanthrope
7,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q1054372,Molière,Le Bourgeois gentilhomme
8,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q1218375,Molière,Les Femmes Savantes
9,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q1219041,Molière,Les Précieuses ridicules
10,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q1423962,Molière,The School for Husbands
11,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q2044613,Molière,L'Amour médecin
12,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q2401538,Molière,La jalousie du barbouillé
13,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q2456214,Molière,Monsieur de Pourceaugnac
14,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q2469735,Molière,Scapin the Schemer
15,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q3204061,Molière,L'Impromptu de Versailles
16,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q3205504,Molière,"The Blunderer, or the Counterplots"
17,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q3211935,Molière,Princess of Elis
18,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q3222564,Molière,Lovers' quarrels
19,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q3224315,Molière,Marriage by Compulsion
20,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q3227160,Molière,Le Sicilien ou l'Amour peintre
21,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q3230474,Molière,Les amants magnifiques
22,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q3232857,Molière,Les Fâcheux
23,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q3332920,Molière,Mélicerte
24,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q3410202,Molière,Psyché
25,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q3481105,Molière,The Imaginary Cuckold
26,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q14071768,Molière,Le Médecin volant
27,http://www.wikidata.org/entity/Q687,http://www.wikidata.org/entity/Q17636452,Molière,Pastorale comique
0,http://www.wikidata.org/entity/Q151180,http://www.wikidata.org/entity/Q7766827,Olive Schreiner,The Story of an African Farm
0,http://www.wikidata.org/entity/Q502,http://www.wikidata.org/entity/Q192649,Stendhal,The Red and the Black
1,http://www.wikidata.org/entity/Q502,http://www.wikidata.org/entity/Q1165714,Stendhal,The Charterhouse of Parma
2,http://www.wikidata.org/entity/Q502,http://www.wikidata.org/entity/Q1354649,Stendhal,Memoirs of an Egotist
3,http://www.wikidata.org/entity/Q502,http://www.wikidata.org/entity/Q2307875,Stendhal,Lucien Leuwen
4,http://www.wikidata.org/entity/Q502,http://www.wikidata.org/entity/Q2533282,Stendhal,On Love
5,http://www.wikidata.org/entity/Q502,http://www.wikidata.org/entity/Q2579559,Stendhal,Italian Chronicles
6,http://www.wikidata.org/entity/Q502,http://www.wikidata.org/entity/Q2601146,Stendhal,Armance
7,http://www.wikidata.org/entity/Q502,http://www.wikidata.org/entity/Q3266450,Stendhal,Vanina Vanini
8,http://www.wikidata.org/entity/Q502,http://www.wikidata.org/entity/Q3333075,Stendhal,Mémoires d'un touriste
9,http://www.wikidata.org/entity/Q502,http://www.wikidata.org/entity/Q3416234,Stendhal,Racine and Shakespeare
10,http://www.wikidata.org/entity/Q502,http://www.wikidata.org/entity/Q3441163,Stendhal,"Rome, Naples and Florence"
11,http://www.wikidata.org/entity/Q502,http://www.wikidata.org/entity/Q3557868,Stendhal,The Life of Henry Brulard
12,http://www.wikidata.org/entity/Q502,http://www.wikidata.org/entity/Q17358554,Stendhal,Q17358554
0,http://www.wikidata.org/entity/Q109540,http://www.wikidata.org/entity/Q316894,Wilhelm Busch,Max and Moritz
0,http://www.wikidata.org/entity/Q7724,http://www.wikidata.org/entity/Q178563,August Strindberg,The Red Room
1,http://www.wikidata.org/entity/Q7724,http://www.wikidata.org/entity/Q658557,August Strindberg,Miss Julie
2,http://www.wikidata.org/entity/Q7724,http://www.wikidata.org/entity/Q931843,August Strindberg,To Damascus
3,http://www.wikidata.org/entity/Q7724,http://www.wikidata.org/entity/Q1197789,August Strindberg,The Father
4,http://www.wikidata.org/entity/Q7724,http://www.wikidata.org/entity/Q1305285,August Strindberg,A Dream Play
5,http://www.wikidata.org/entity/Q7724,http://www.wikidata.org/entity/Q3287333,August Strindberg,The People of Hemsö
6,http://www.wikidata.org/entity/Q7724,http://www.wikidata.org/entity/Q3300421,August Strindberg,Inferno
7,http://www.wikidata.org/entity/Q7724,http://www.wikidata.org/entity/Q10549227,August Strindberg,Kristina
0,http://www.wikidata.org/entity/Q602468,http://www.wikidata.org/entity/Q3020131,Louis Pergaud,From Goupil to Margot: a story of animals
1,http://www.wikidata.org/entity/Q602468,http://www.wikidata.org/entity/Q3209669,Louis Pergaud,War of the Buttons
0,http://www.wikidata.org/entity/Q433651,http://www.wikidata.org/entity/Q5503348,Robert Greene,Friar Bacon and Friar Bungay
1,http://www.wikidata.org/entity/Q433651,http://www.wikidata.org/entity/Q81313535,Robert Greene,The Historie of Orlando Furioso
2,http://www.wikidata.org/entity/Q433651,http://www.wikidata.org/entity/Q81313563,Robert Greene,Mamillia: A Mirror or Looking-glass for the Ladies of England
3,http://www.wikidata.org/entity/Q1386992,http://www.wikidata.org/entity/Q574219,Robert Greene,The 48 Laws of Power
4,http://www.wikidata.org/entity/Q1386992,http://www.wikidata.org/entity/Q5005986,Robert Greene,The 33 Strategies of War
0,http://www.wikidata.org/entity/Q7235,http://www.wikidata.org/entity/Q148643,Sophocles,Oedipus Rex
1,http://www.wikidata.org/entity/Q7235,http://www.wikidata.org/entity/Q241077,Sophocles,Antigone
2,http://www.wikidata.org/entity/Q7235,http://www.wikidata.org/entity/Q294001,Sophocles,Oedipus at Colonus
3,http://www.wikidata.org/entity/Q7235,http://www.wikidata.org/entity/Q412341,Sophocles,Ajax
4,http://www.wikidata.org/entity/Q7235,http://www.wikidata.org/entity/Q733158,Sophocles,Ichneutae
5,http://www.wikidata.org/entity/Q7235,http://www.wikidata.org/entity/Q733444,Sophocles,Electra
6,http://www.wikidata.org/entity/Q7235,http://www.wikidata.org/entity/Q945342,Sophocles,Trachiniae
7,http://www.wikidata.org/entity/Q7235,http://www.wikidata.org/entity/Q1415903,Sophocles,Philoctetes
0,http://www.wikidata.org/entity/Q3218752,http://www.wikidata.org/entity/Q19189502,Laure Conan,La Sève immortelle
1,http://www.wikidata.org/entity/Q3218752,http://www.wikidata.org/entity/Q19231924,Laure Conan,Si les Canadiennes le voulaient
2,http://www.wikidata.org/entity/Q3218752,http://www.wikidata.org/entity/Q19238072,Laure Conan,Une immortelle
3,http://www.wikidata.org/entity/Q3218752,http://www.wikidata.org/entity/Q20735248,Laure Conan,L’obscure souffrance
0,http://www.wikidata.org/entity/Q6694,http://www.wikidata.org/entity/Q584294,Alexander von Humboldt,Cosmos
1,http://www.wikidata.org/entity/Q6694,http://www.wikidata.org/entity/Q71585275,Alexander von Humboldt,Aspects of nature
0,http://www.wikidata.org/entity/Q15442136,http://www.wikidata.org/entity/Q7518400,Robert Keable,Simon Called Peter
0,http://www.wikidata.org/entity/Q345104,http://www.wikidata.org/entity/Q533575,Rafael Sabatini,Scaramouche
1,http://www.wikidata.org/entity/Q345104,http://www.wikidata.org/entity/Q2621164,Rafael Sabatini,Captain Blood
2,http://www.wikidata.org/entity/Q345104,http://www.wikidata.org/entity/Q7762758,Rafael Sabatini,The Sea Hawk
3,http://www.wikidata.org/entity/Q345104,http://www.wikidata.org/entity/Q85806586,Rafael Sabatini,The Black Swan
0,http://www.wikidata.org/entity/Q185085,http://www.wikidata.org/entity/Q2604439,Miguel de Unamuno,Mist
1,http://www.wikidata.org/entity/Q185085,http://www.wikidata.org/entity/Q3227098,Miguel de Unamuno,Del sentimiento trágico de la vida
0,http://www.wikidata.org/entity/Q7373309,http://www.wikidata.org/entity/Q228853,Roy Rockwood,Bomba
0,http://www.wikidata.org/entity/Q62258,http://www.wikidata.org/entity/Q5274311,John Henry Mackay,The Anarchists
1,http://www.wikidata.org/entity/Q62258,http://www.wikidata.org/entity/Q113662730,John Henry Mackay,Max Stirner: His Life and His Work
0,http://www.wikidata.org/entity/Q551597,http://www.wikidata.org/entity/Q3202966,Jules Vallès,The Child
1,http://www.wikidata.org/entity/Q551597,http://www.wikidata.org/entity/Q3204245,Jules Vallès,The insurrectionist
2,http://www.wikidata.org/entity/Q551597,http://www.wikidata.org/entity/Q3220182,Jules Vallès,The Bachelier
0,http://www.wikidata.org/entity/Q712746,http://www.wikidata.org/entity/Q7754678,Frank Norris,The Octopus: A Story of California
1,http://www.wikidata.org/entity/Q712746,http://www.wikidata.org/entity/Q11772710,Frank Norris,McTeague
0,http://www.wikidata.org/entity/Q363729,http://www.wikidata.org/entity/Q3050598,Siegfried Sassoon,Memoirs of a Fox-Hunting Man
0,http://www.wikidata.org/entity/Q377623,http://www.wikidata.org/entity/Q5968530,José Hernández,La paja de Martín Fierro
0,http://www.wikidata.org/entity/Q126462,http://www.wikidata.org/entity/Q843940,Thomas Paine,Common Sense
1,http://www.wikidata.org/entity/Q126462,http://www.wikidata.org/entity/Q979108,Thomas Paine,Rights of Man
2,http://www.wikidata.org/entity/Q126462,http://www.wikidata.org/entity/Q1983019,Thomas Paine,The Age of Reason
0,http://www.wikidata.org/entity/Q332580,http://www.wikidata.org/entity/Q7815084,Thomas Hughes,Tom Brown's School Days
0,http://www.wikidata.org/entity/Q3300924,http://www.wikidata.org/entity/Q109301992,Maurice Hewlett,The Fairy Wife
0,http://www.wikidata.org/entity/Q991,http://www.wikidata.org/entity/Q117293,Fyodor Dostoyevsky,Poor Folk
1,http://www.wikidata.org/entity/Q991,http://www.wikidata.org/entity/Q165318,Fyodor Dostoyevsky,Crime and Punishment
2,http://www.wikidata.org/entity/Q991,http://www.wikidata.org/entity/Q183157,Fyodor Dostoyevsky,The Brothers Karamazov
3,http://www.wikidata.org/entity/Q991,http://www.wikidata.org/entity/Q210784,Fyodor Dostoyevsky,The Idiot
4,http://www.wikidata.org/entity/Q991,http://www.wikidata.org/entity/Q223688,Fyodor Dostoyevsky,The Gambler
5,http://www.wikidata.org/entity/Q991,http://www.wikidata.org/entity/Q329989,Fyodor Dostoyevsky,Demons
6,http://www.wikidata.org/entity/Q991,http://www.wikidata.org/entity/Q695116,Fyodor Dostoyevsky,Notes from Underground
7,http://www.wikidata.org/entity/Q991,http://www.wikidata.org/entity/Q1161171,Fyodor Dostoyevsky,The House of the Dead
8,http://www.wikidata.org/entity/Q991,http://www.wikidata.org/entity/Q1192975,Fyodor Dostoyevsky,The Double
0,http://www.wikidata.org/entity/Q747,http://www.wikidata.org/entity/Q637787,Pierre Corneille,Le Cid
0,http://www.wikidata.org/entity/Q347250,http://www.wikidata.org/entity/Q582867,Prudentius,Psychomachia
1,http://www.wikidata.org/entity/Q347250,http://www.wikidata.org/entity/Q668614,Prudentius,Liber Peristephanon
2,http://www.wikidata.org/entity/Q347250,http://www.wikidata.org/entity/Q42188219,Prudentius,Contra Symmachum
3,http://www.wikidata.org/entity/Q347250,http://www.wikidata.org/entity/Q42190704,Prudentius,Hamartigenia
4,http://www.wikidata.org/entity/Q347250,http://www.wikidata.org/entity/Q105715976,Prudentius,Cathemerinon
5,http://www.wikidata.org/entity/Q347250,http://www.wikidata.org/entity/Q105964285,Prudentius,Dittochaeon
6,http://www.wikidata.org/entity/Q347250,http://www.wikidata.org/entity/Q105974772,Prudentius,apotheosis
0,http://www.wikidata.org/entity/Q1323100,http://www.wikidata.org/entity/Q968210,William Isaac Thomas,Thomas theorem
0,http://www.wikidata.org/entity/Q25880,http://www.wikidata.org/entity/Q80225128,Hannah More,Thoughts on the Importance of the Manners of the Great to General Society
0,http://www.wikidata.org/entity/Q454734,http://www.wikidata.org/entity/Q7237329,Evelyn Underhill,Practical Mysticism
0,http://www.wikidata.org/entity/Q3568976,http://www.wikidata.org/entity/Q7771382,William Still,The Underground Railroad
0,http://www.wikidata.org/entity/Q81082,http://www.wikidata.org/entity/Q3212744,Henri Poincaré,La Science et l'Hypothèse / Henri Poincaré
0,http://www.wikidata.org/entity/Q444995,http://www.wikidata.org/entity/Q7727811,Sarah Orne Jewett,The Country of the Pointed Firs
0,http://www.wikidata.org/entity/Q315220,http://www.wikidata.org/entity/Q737501,Eugène Sue,The Mysteries of Paris
0,http://www.wikidata.org/entity/Q1508877,http://www.wikidata.org/entity/Q3228211,Georges Darien,Le Voleur
0,http://www.wikidata.org/entity/Q188385,http://www.wikidata.org/entity/Q5287333,Gertrude Stein,Doctor Faustus Lights the Lights
1,http://www.wikidata.org/entity/Q188385,http://www.wikidata.org/entity/Q5417646,Gertrude Stein,Everybody's Autobiography
2,http://www.wikidata.org/entity/Q188385,http://www.wikidata.org/entity/Q5475468,Gertrude Stein,Four Saints in Three Acts
3,http://www.wikidata.org/entity/Q188385,http://www.wikidata.org/entity/Q6618986,Gertrude Stein,The Autobiography of Alice B. Toklas
4,http://www.wikidata.org/entity/Q188385,http://www.wikidata.org/entity/Q7699617,Gertrude Stein,Tender Buttons
5,http://www.wikidata.org/entity/Q188385,http://www.wikidata.org/entity/Q7749704,Gertrude Stein,The Making of Americans
