,word,count_s,corpos_S
30348,ossuary,1,5150227
30349,pachyderms,1,5150227
30350,redskin,2,5150227
30351,tenderfoot,4,5150227
30352,hogarth,2,5150227
30353,colorado,11,5150227
30354,geysers,7,5150227
30355,ribbed,6,5150227
30356,obsidian,5,5150227
30357,bernicles,1,5150227
30358,escarpments,2,5150227
30359,fumaroles,1,5150227
30360,overpassed,1,5150227
30361,geyser,11,5150227
30362,canyons,4,5150227
30363,bridger,1,5150227
30364,canyon,75,5150227
30365,sensitiveness,5,5150227
30366,racer,5,5150227
30367,rockies,3,5150227
30368,moderating,4,5150227
30369,tabernacle,6,5150227
30370,convex,9,5150227
30371,aggravating,3,5150227
30372,vancouver,2,5150227
30373,ceded,2,5150227
30374,silvering,2,5150227
30375,garonne,1,5150227
30376,placid,50,5150227
30377,harpooning,2,5150227
30378,cleat,1,5150227
30379,tiring,9,5150227
30380,header,4,5150227
30381,alaska,9,5150227
30382,russet,3,5150227
30383,countable,1,5150227
30384,loons,1,5150227
30385,behring,5,5150227
30386,aleutians,1,5150227
30387,petropaulovski,1,5150227
30388,kloutschew,1,5150227
30389,kurile,1,5150227
30390,perouse,1,5150227
30391,saghalien,1,5150227
30392,siberian,11,5150227
30393,amoor,1,5150227
30394,fujiyama,1,5150227
30395,cadaverous,7,5150227
30396,tokyo,2,5150227
30397,ellipsoid,5,5150227
30398,sector,136,5150227
30399,korean,2,5150227
30400,pechelee,1,5150227
30401,peiho,1,5150227
30402,aeolian,2,5150227
30403,harps,12,5150227
30404,tomtoms,1,5150227
30405,mortars,3,5150227
30406,tankader,1,5150227
30407,apocalyptical,1,5150227
30408,fanfare,4,5150227
30409,hoangho,1,5150227
30410,lullaby,4,5150227
30411,garlock,1,5150227
30412,cari,1,5150227
30413,khorsum,1,5150227
30414,zang,1,5150227
30415,asian,2,5150227
30416,kuen,1,5150227
30417,karakorum,1,5150227
30418,brahmapootra,1,5150227
30419,orographical,1,5150227
30420,dhawalagiri,1,5150227
30421,relegated,9,5150227
30422,ibi,1,5150227
30423,ganim,1,5150227
30424,schlagintweit,1,5150227
30425,palpitation,2,5150227
30426,rarefaction,1,5150227
30427,parasites,12,5150227
30428,yaks,1,5150227
30429,tibetan,8,5150227
30430,bulls,12,5150227
30431,gazelle,5,5150227
30432,punjab,1,5150227
30433,terai,1,5150227
30434,porus,1,5150227
30435,macedonian,4,5150227
30436,serinuggur,1,5150227
30437,molehills,1,5150227
30438,valerien,1,5150227
30439,con,4,5150227
30440,cabulistan,1,5150227
30441,convoys,4,5150227
30442,musketry,15,5150227
30443,muscovite,1,5150227
30444,sandstorms,1,5150227
30445,elbruz,1,5150227
30446,teheran,3,5150227
30447,sandstorm,1,5150227
30448,turquoises,2,5150227
30449,kayuks,1,5150227
30450,teimils,1,5150227
30451,turcoman,1,5150227
30452,piteous,15,5150227
30453,detains,1,5150227
30454,powerlessness,2,5150227
30455,intensifying,3,5150227
30456,contortions,7,5150227
30457,boohoo,1,5150227
30458,kour,1,5150227
30459,kouma,1,5150227
30460,jemba,1,5150227
30461,relieves,3,5150227
30462,aral,1,5150227
30463,sturgeon,2,5150227
30464,beluga,1,5150227
30465,caviar,1,5150227
30466,sturgeons,1,5150227
30467,bream,2,5150227
30468,saltwater,1,5150227
30469,pike,14,5150227
30470,sterlets,1,5150227
30471,gourmets,1,5150227
30472,larders,1,5150227
30473,larynx,5,5150227
30474,intercede,4,5150227
30475,breathable,6,5150227
30476,hippogriffs,1,5150227
30477,russias,1,5150227
30478,neva,1,5150227
30479,finland,1,5150227
30480,abo,4,5150227
30481,stockholm,11,5150227
30482,christiania,2,5150227
30483,unvarying,3,5150227
30484,rjukanfos,1,5150227
30485,dominates,9,5150227
30486,tellermarken,1,5150227
30487,rheumatics,1,5150227
30488,seesaw,3,5150227
30489,worsted,8,5150227
30490,grisnez,1,5150227
30491,doullens,1,5150227
30492,amiens,3,5150227
30493,creil,1,5150227
30494,denis,5,5150227
30495,ambient,1,5150227
30496,coleopter,1,5150227
30497,converge,5,5150227
30498,pantheon,6,5150227
30499,invalides,1,5150227
30500,champ,1,5150227
30501,reflector,38,5150227
30502,promenade,8,5150227
30503,loitering,13,5150227
30504,sheaves,3,5150227
30505,tarantaratara,1,5150227
30506,pyrenees,3,5150227
30507,antibes,1,5150227
30508,goulette,1,5150227
30509,tunisian,3,5150227
30510,rivoli,2,5150227
30511,sweeper,7,5150227
30512,prefecture,1,5150227
30513,sneeze,8,5150227
30514,circumnavigatory,1,5150227
30515,revictualing,1,5150227
30516,eyrie,1,5150227
30517,tunis,4,5150227
30518,medjeida,1,5150227
30519,oleander,2,5150227
30520,geryville,1,5150227
30521,kabylia,1,5150227
30522,stillero,1,5150227
30523,boisterous,14,5150227
30524,ksars,1,5150227
30525,oases,3,5150227
30526,sel,1,5150227
30527,tablelands,1,5150227
30528,chetka,1,5150227
30529,wadys,1,5150227
30530,mosque,12,5150227
30531,metlili,1,5150227
30532,vegetates,1,5150227
30533,marabout,3,5150227
30534,sidi,7,5150227
30535,ridged,7,5150227
30536,sandhills,1,5150227
30537,kasbah,1,5150227
30538,artesian,6,5150227
30539,vale,24,5150227
30540,arabs,13,5150227
30541,mozabites,1,5150227
30542,felicien,1,5150227
30543,southwesterly,1,5150227
30544,el,2,5150227
30545,golea,1,5150227
30546,duveyrier,16,5150227
30547,gardaia,1,5150227
30548,mecca,10,5150227
30549,batouta,1,5150227
30550,khazan,1,5150227
30551,imbert,1,5150227
30552,mungo,4,5150227
30553,caillé,1,5150227
30554,barth,2,5150227
30555,lenz,1,5150227
30556,meatmarket,1,5150227
30557,somai,1,5150227
30558,taganet,1,5150227
30559,berbers,3,5150227
30560,foullanes,1,5150227
30561,jailer,20,5150227
30562,amphitheaters,1,5150227
30563,sankere,1,5150227
30564,sarahama,1,5150227
30565,raguidi,1,5150227
30566,maledictions,3,5150227
30567,storks,1,5150227
30568,francolins,1,5150227
30569,ibises,1,5150227
30570,buffaloes,4,5150227
30571,designations,3,5150227
30572,cartographers,1,5150227
30573,kong,4,5150227
30574,bering,1,5150227
30575,ashantee,1,5150227
30576,hecatombs,1,5150227
30577,enthronization,1,5150227
30578,manioc,2,5150227
30579,mimosas,2,5150227
30580,perfumes,10,5150227
30581,cardinals,20,5150227
30582,fosse,1,5150227
30583,courtyards,4,5150227
30584,contigents,1,5150227
30585,scarf,16,5150227
30586,antelope,20,5150227
30587,diana,8,5150227
30588,tunics,11,5150227
30589,kerapay,1,5150227
30590,tombory,1,5150227
30591,deerskin,2,5150227
30592,calabashes,1,5150227
30593,guitars,2,5150227
30594,clapper,2,5150227
30595,flutes,2,5150227
30596,ghozo,1,5150227
30597,harangues,3,5150227
30598,palavers,1,5150227
30599,professionals,4,5150227
30600,hecatomb,1,5150227
30601,butchery,7,5150227
30602,hippogriff,1,5150227
30603,hems,2,5150227
30604,revictual,1,5150227
30605,sentenced,24,5150227
30606,fastest,24,5150227
30607,protuberances,11,5150227
30608,hourglass,1,5150227
30609,pirouetted,3,5150227
30610,readings,24,5150227
30611,chronometers,6,5150227
30612,sacrificing,8,5150227
30613,annihilating,6,5150227
30614,midair,10,5150227
30615,lomas,1,5150227
30616,brecknocks,1,5150227
30617,puerto,1,5150227
30618,churchbells,2,5150227
30619,patagonians,5,5150227
30620,peninsulas,3,5150227
30621,tam,1,5150227
30622,brunswick,1,5150227
30623,sarmiento,1,5150227
30624,pasturages,1,5150227
30625,cypresses,12,5150227
30626,guanacos,1,5150227
30627,vicunas,1,5150227
30628,beagle,1,5150227
30629,navarin,1,5150227
30630,wollaston,1,5150227
30631,magellanic,3,5150227
30632,hospitably,2,5150227
30633,granting,16,5150227
30634,consultations,6,5150227
30635,reprovision,1,5150227
30636,dissipate,14,5150227
30637,opalescent,15,5150227
30638,shipmaster,1,5150227
30639,barque,3,5150227
30640,emaciation,1,5150227
30641,ravenousness,1,5150227
30642,chili,3,5150227
30643,tumor,3,5150227
30644,palaeocrystic,1,5150227
30645,melts,5,5150227
30646,hydrographic,1,5150227
30647,orographic,1,5150227
30648,fringes,17,5150227
30649,effluences,1,5150227
30650,volcanos,1,5150227
30651,balleny,1,5150227
30652,icefloes,1,5150227
30653,aggravate,2,5150227
30654,taut,34,5150227
30655,gearing,1,5150227
30656,rotatory,3,5150227
30657,horary,1,5150227
30658,algebraic,4,5150227
30659,shipyard,30,5150227
30660,canister,5,5150227
30661,nonchalance,4,5150227
30662,nicety,8,5150227
30663,deckhouses,1,5150227
30664,unguidable,1,5150227
30665,offense,39,5150227
30666,sputtering,12,5150227
30667,suspender,1,5150227
30668,accelerating,21,5150227
30669,toussaint,1,5150227
30670,soulouque,1,5150227
30671,dessaline,1,5150227
30672,absentees,3,5150227
30673,promoters,8,5150227
30674,asteroid,31,5150227
30675,mechanician,1,5150227
30676,brutally,12,5150227
30677,perpetrator,3,5150227
30678,beached,8,5150227
30679,lament,13,5150227
30680,dismember,1,5150227
30681,adorers,1,5150227
30682,compendious,1,5150227
30683,clappings,1,5150227
30684,beforists,1,5150227
30685,behindists,1,5150227
30686,divulged,11,5150227
30687,impermeability,1,5150227
30688,dilation,1,5150227
30689,grapnels,4,5150227
30690,elevating,4,5150227
30691,gifford,1,5150227
30692,pushings,1,5150227
30693,declamations,2,5150227
30694,adverb,3,5150227
30695,salvo,3,5150227
30696,cricked,1,5150227
30697,electrically,27,5150227
30698,unhelped,1,5150227
30699,vulture,8,5150227
30700,swordfish,1,5150227
30701,maston,142,5150227
30702,barbicane,138,5150227
30703,scorbitt,65,5150227
30704,nicholl,50,5150227
30705,kilimanjaro,42,5150227
30706,alcide,24,5150227
30707,todrin,23,5150227
30708,cents,66,5150227
30709,harald,18,5150227
30710,donellan,18,5150227
30711,impey,18,5150227
30712,wamasai,17,5150227
30713,baldenak,15,5150227
30714,karkof,15,5150227
30715,evangelina,14,5150227
30716,jansen,24,5150227
30717,segment,18,5150227
30718,delegates,33,5150227
30719,calculator,27,5150227
30720,zanzibar,9,5150227
30721,codfish,8,5150227
30722,columbiad,8,5150227
30723,gilmour,7,5150227
30724,pierdeux,7,5150227
30725,greely,6,5150227
30726,displace,10,5150227
30727,pounder,8,5150227
30728,noughts,6,5150227
30729,bidder,7,5150227
30730,nares,5,5150227
30731,lockwood,5,5150227
30732,siberia,16,5150227
30733,denmark,13,5150227
30734,algebra,10,5150227
30735,prestice,5,5150227
30736,gaol,9,5150227
30737,projectors,164,5150227
30738,samoyeds,4,5150227
30739,outbid,5,5150227
30740,dane,50,5150227
30741,palæocrystic,4,5150227
30742,bilsby,4,5150227
30743,bloomsberry,4,5150227
30744,kisongo,4,5150227
30745,markham,9,5150227
30746,brainard,3,5150227
30747,maryland,7,5150227
30748,precession,8,5150227
30749,equinoxes,5,5150227
30750,directorate,3,5150227
30751,pavy,3,5150227
30752,nordenskiold,3,5150227
30753,colonies,27,5150227
30754,consignee,3,5150227
30755,boris,3,5150227
30756,drawled,27,5150227
30757,placidly,13,5150227
30758,tampa,3,5150227
30759,ardan,12,5150227
30760,subscriptions,10,5150227
30761,artillerists,3,5150227
30762,plenitude,5,5150227
30763,hip,50,5150227
30764,climatal,3,5150227
30765,comprise,6,5150227
30766,epic,8,5150227
30767,transcendental,5,5150227
30768,grinnell,5,5150227
30769,indefeasible,3,5150227
30770,concessionaries,2,5150227
30771,adhemar,2,5150227
30772,ardrinell,2,5150227
30773,freehold,3,5150227
30774,franz,7,5150227
30775,prospectus,3,5150227
30776,koldewey,2,5150227
30777,hegeman,2,5150227
30778,eskimos,8,5150227
30779,jan,62,5150227
30780,haughtily,21,5150227
30781,councillor,2,5150227
30782,biddings,2,5150227
30783,litres,3,5150227
30784,marshall,5,5150227
30785,lignite,3,5150227
30786,disko,2,5150227
30787,localities,11,5150227
30788,kane,109,5150227
30789,revelled,7,5150227
30790,humbler,5,5150227
30791,equation,26,5150227
30792,millionth,9,5150227
30793,laplace,7,5150227
30794,bremerhaven,2,5150227
30795,sledges,21,5150227
30796,perpendicularity,2,5150227
30797,admirers,9,5150227
30798,frigid,24,5150227
30799,ap,5,5150227
30800,laps,10,5150227
30801,commissioners,5,5150227
30802,sumatra,9,5150227
30803,celebes,3,5150227
30804,hong,2,5150227
30805,thunders,21,5150227
30806,spinal,11,5150227
30807,nullified,7,5150227
30808,braces,8,5150227
30809,hathitrust,3,5150227
30810,digital,6,5150227
30811,marston,1,5150227
30812,aristotle,12,5150227
30813,gallantry,7,5150227
30814,deliciously,3,5150227
30815,despatching,5,5150227
30816,lesseps,2,5150227
30817,silicates,1,5150227
30818,disseminated,3,5150227
30819,receptacles,6,5150227
30820,subscribers,14,5150227
30821,farrago,2,5150227
30822,annexation,6,5150227
30823,summertime,1,5150227
30824,adjudged,1,5150227
30825,puffism,1,5150227
30826,coffers,2,5150227
30827,acquirers,1,5150227
30828,parallelism,3,5150227
30829,cosmical,1,5150227
30830,unmentioned,2,5150227
30831,emanated,13,5150227
30832,payer,1,5150227
30833,supposable,2,5150227
30834,nominators,2,5150227
30835,bellot,1,5150227
30836,beechey,1,5150227
30837,sabine,1,5150227
30838,martins,2,5150227
30839,marmier,1,5150227
30840,bravais,1,5150227
30841,martens,1,5150227
30842,aborigines,6,5150227
30843,kheilhau,1,5150227
30844,faroe,1,5150227
30845,disco,1,5150227
30846,holsteinborg,1,5150227
30847,godhavn,1,5150227
30848,upernavik,1,5150227
30849,jon,1,5150227
30850,munk,1,5150227
30851,barents,1,5150227
30852,heemskerk,1,5150227
30853,mayen,1,5150227
30854,alexis,1,5150227
30855,tschirikof,1,5150227
30856,paulutski,1,5150227
30857,spanberg,1,5150227
30858,littoral,1,5150227
30859,yakuts,1,5150227
30860,tchouktchis,1,5150227
30861,liakhov,1,5150227
30862,protuberant,1,5150227
30863,erik,1,5150227
30864,cosmography,1,5150227
30865,norseman,1,5150227
30866,wolseley,1,5150227
30867,totalled,4,5150227
30868,disagreement,6,5150227
30869,artifices,7,5150227
30870,minimize,8,5150227
30871,kroner,1,5150227
30872,discoverable,2,5150227
30873,kolderup,1,5150227
30874,taskinar,1,5150227
30875,stockton,1,5150227
30876,bolton,1,5150227
30877,sublimest,1,5150227
30878,bidders,2,5150227
30879,guaranteed,15,5150227
30880,nasal,3,5150227
30881,canadians,4,5150227
30882,microbe,4,5150227
30883,wag,6,5150227
30884,jotting,3,5150227
30885,tether,2,5150227
30886,corporeally,1,5150227
30887,floridan,1,5150227
30888,lat,31,5150227
30889,gunner,18,5150227
30890,journeyed,23,5150227
30891,integrals,8,5150227
30892,equilibrist,1,5150227
30893,dy,6,5150227
30894,proportionally,3,5150227
30895,approximations,4,5150227
30896,vanderbilt,2,5150227
30897,alms,7,5150227
30898,rothschild,2,5150227
30899,carper,1,5150227
30900,stewart,2,5150227
30901,crocker,1,5150227
30902,hammersley,1,5150227
30903,helby,1,5150227
30904,maffitt,1,5150227
30905,mintbury,1,5150227
30906,sundries,1,5150227
30907,voucher,3,5150227
30908,jean,4,5150227
30909,soothingly,11,5150227
30910,bewitchingly,1,5150227
30911,secondaries,3,5150227
30912,tertiaries,1,5150227
30913,consumes,7,5150227
30914,carbonivorous,1,5150227
30915,vaporize,4,5150227
30916,inappreciable,2,5150227
30917,geologically,1,5150227
30918,sandstones,1,5150227
30919,schists,2,5150227
30920,intercalations,1,5150227
30921,steenstrup,1,5150227
30922,miocene,1,5150227
30923,viburnums,1,5150227
30924,detractors,2,5150227
30925,undertakings,4,5150227
30926,touchy,9,5150227
30927,brussels,3,5150227
30928,incombustible,2,5150227
30929,salamanders,1,5150227
30930,punchinello,1,5150227
30931,jonahs,1,5150227
30932,radicals,6,5150227
30933,indices,2,5150227
30934,algebraical,1,5150227
30935,waltzed,1,5150227
30936,shavings,4,5150227
30937,gibbets,1,5150227
30938,twiggles,1,5150227
30939,unblurred,2,5150227
30940,indicatory,1,5150227
30941,vinculum,1,5150227
30942,maniacal,11,5150227
30943,differential,11,5150227
30944,unshaking,1,5150227
30945,integration,3,5150227
30946,σ,1,5150227
30947,abracadabrant,1,5150227
30948,toyed,14,5150227
30949,decimals,10,5150227
30950,fixings,4,5150227
30951,bachelorhood,4,5150227
30952,sublunary,2,5150227
30953,sclav,1,5150227
30954,groundfloor,1,5150227
30955,annexe,2,5150227
30956,savant,4,5150227
30957,scorbitts,1,5150227
30958,talkers,2,5150227
30959,trigonometry,4,5150227
30960,viz,9,5150227
30961,metrical,2,5150227
30962,integer,1,5150227
30963,organizations,14,5150227
30964,tinkling,13,5150227
30965,interrupters,1,5150227
30966,voltaic,1,5150227
30967,teetotum,1,5150227
30968,beseemed,1,5150227
30969,bonnets,3,5150227
30970,cupola,4,5150227
30971,punctuated,10,5150227
30972,derivatives,4,5150227
30973,aniline,1,5150227
30974,picrates,1,5150227
30975,salicylic,1,5150227
30976,naphtol,1,5150227
30977,phenol,1,5150227
30978,antipyrin,1,5150227
30979,benzin,1,5150227
30980,naphthalin,1,5150227
30981,pyrogallic,1,5150227
30982,tannin,2,5150227
30983,saccharin,1,5150227
30984,lubricating,3,5150227
30985,oils,10,5150227
30986,prussiate,1,5150227
30987,potass,1,5150227
30988,cyanide,5,5150227
30989,bitters,1,5150227
30990,enumeration,2,5150227
30991,irrespective,3,5150227
30992,leopold,1,5150227
30993,macclintock,1,5150227
30994,hayes,15,5150227
30995,tyson,1,5150227
30996,ultima,1,5150227
30997,carcases,1,5150227
30998,mastodons,4,5150227
30999,syracusan,1,5150227
31000,geometer,1,5150227
31001,electrified,5,5150227
31002,acclamations,2,5150227
31003,breathlessness,1,5150227
31004,fantastical,3,5150227
31005,dithyrambic,1,5150227
31006,panegyric,5,5150227
31007,trondhjem,1,5150227
31008,noons,1,5150227
31009,jovians,14,5150227
31010,terrestrians,45,5150227
31011,barbicanians,1,5150227
31012,hygienically,1,5150227
31013,harvested,11,5150227
31014,benefactors,4,5150227
31015,consumers,2,5150227
31016,bard,3,5150227
31017,telemachus,1,5150227
31018,calypso,3,5150227
31019,commented,116,5150227
31020,foucault,1,5150227
31021,syndicating,1,5150227
31022,leverrier,1,5150227
31023,intimates,4,5150227
31024,academical,1,5150227
31025,ierd,1,5150227
31026,physiognomies,1,5150227
31027,intermingle,2,5150227
31028,polytechnicians,1,5150227
31029,acacias,6,5150227
31030,dormitories,5,5150227
31031,meninges,1,5150227
31032,martigues,1,5150227
31033,flip,12,5150227
31034,basins,5,5150227
31035,libya,1,5150227
31036,schiaparelli,1,5150227
31037,moeris,1,5150227
31038,axletree,1,5150227
31039,parable,7,5150227
31040,chimerical,3,5150227
31041,hydrographers,1,5150227
31042,tinkled,9,5150227
31043,leonidas,1,5150227
31044,thermopylæ,1,5150227
31045,multiplications,3,5150227
31046,monatomic,1,5150227
31047,radicles,1,5150227
31048,comburents,1,5150227
31049,maxima,3,5150227
31050,abasement,3,5150227
31051,founding,6,5150227
31052,cosmology,1,5150227
31053,ballistics,1,5150227
31054,demitted,1,5150227
31055,scorbitta,1,5150227
31056,retrograde,15,5150227
31057,wigwam,1,5150227
31058,backwoodsman,1,5150227
31059,obscurest,1,5150227
31060,samoyed,1,5150227
31061,islander,4,5150227
31062,keyhole,7,5150227
31063,philistines,3,5150227
31064,astuteness,2,5150227
31065,fomenting,4,5150227
31066,fishmonger,1,5150227
31067,complicate,5,5150227
31068,authorizing,2,5150227
31069,harpocrates,1,5150227
31070,roburite,1,5150227
31071,bellite,1,5150227
31072,panclastite,1,5150227
31073,maldive,1,5150227
31074,détonnant,1,5150227
31075,circulates,2,5150227
31076,quaked,2,5150227
31077,hyperbola,3,5150227
31078,semaphore,4,5150227
31079,deluges,1,5150227
31080,apocalypse,3,5150227
31081,antichrist,4,5150227
31082,basilicas,1,5150227
31083,engulph,1,5150227
31084,evangelist,1,5150227
31085,domitian,2,5150227
31086,persecuting,3,5150227
31087,artillerymen,2,5150227
31088,theorem,6,5150227
