id,found,title,author_x,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,bookLabel,authorLast,book,author_y,birthYear,authorLabel,book_QN,author_QN
PG20707,,The Black Star Passes,"Campbell, John W., Jr. (John Wood)",1910.0,1971.0,['en'],138,"{'Extraterrestrial beings -- Fiction', 'Science fiction'}",,The Black Star Passes,Campbell,http://www.wikidata.org/entity/Q7718446,http://www.wikidata.org/entity/Q435056,1910.0,John W. Campbell,Q7718446,Q435056
PG2070,,To the Last Man,"Grey, Zane",1872.0,1939.0,['en'],143,"{'Love stories', 'Arizona -- Fiction', 'Western stories', 'Cattle stealing -- Fiction', 'Vendetta -- Fiction', 'Illegitimate children -- Fiction', 'Historical fiction'}",,To the Last Man,Grey,http://www.wikidata.org/entity/Q7811278,http://www.wikidata.org/entity/Q146763,1872.0,Zane Grey,Q7811278,Q146763
PG20717,,The Girl on the Boat,"Wodehouse, P. G. (Pelham Grenville)",1881.0,1975.0,['en'],137,"{'Humorous stories', 'Golf stories', 'Man-woman relationships -- Fiction', 'Children of the rich -- Fiction'}",,The Girl on the Boat,Wodehouse,http://www.wikidata.org/entity/Q7736607,http://www.wikidata.org/entity/Q207515,1881.0,P. G. Wodehouse,Q7736607,Q207515
PG20728,,Space Viking,"Piper, H. Beam",1904.0,1964.0,['en'],222,"{'Revenge -- Fiction', 'Space warfare -- Fiction', 'Science fiction'}",,Space Viking,Piper,http://www.wikidata.org/entity/Q7572545,http://www.wikidata.org/entity/Q1364100,1904.0,H. Beam Piper,Q7572545,Q1364100
PG20749,,St. Ronan's Well,"Scott, Walter",1771.0,1832.0,['en'],76,"{'Scotland -- Fiction', 'Historical fiction', 'Black humor', 'Country life -- Fiction'}",,St. Ronan's Well,Scott,http://www.wikidata.org/entity/Q3232270,http://www.wikidata.org/entity/Q79025,1771.0,Walter Scott,Q3232270,Q79025
PG2075,,Crotchet Castle,"Peacock, Thomas Love",1785.0,1866.0,['en'],78,"{'Philosophy -- Fiction', 'England -- Fiction', 'Authors -- Fiction'}",,Crotchet Castle,Peacock,http://www.wikidata.org/entity/Q5188976,http://www.wikidata.org/entity/Q561408,1785.0,Thomas Love Peacock,Q5188976,Q561408
PG20776,,Encyclopedia of Needlework,"Dillmont, Thérèse de",1846.0,1890.0,['en'],563,{'Needlework'},,Encyclopedia of Needlework,Dillmont,http://www.wikidata.org/entity/Q28939480,http://www.wikidata.org/entity/Q15430684,1846.0,Thérèse de Dillmont,Q28939480,Q15430684
PG20782,,Triplanetary,"Smith, E. E. (Edward Elmer)",1890.0,1965.0,['en'],79,"{'Extraterrestrial beings -- Fiction', 'Human-alien encounters -- Fiction', 'Science fiction'}",,Triplanetary,Smith,http://www.wikidata.org/entity/Q3539487,http://www.wikidata.org/entity/Q144090,1890.0,Edward Elmer Smith,Q3539487,Q144090
PG20782,,Triplanetary,"Smith, E. E. (Edward Elmer)",1890.0,1965.0,['en'],79,"{'Extraterrestrial beings -- Fiction', 'Human-alien encounters -- Fiction', 'Science fiction'}",,Triplanetary,Smith,http://www.wikidata.org/entity/Q3539487,http://www.wikidata.org/entity/Q144090,1890.0,Edward Elmer Smith,Q3539487,Q144090
PG32706,,Triplanetary,"Smith, E. E. (Edward Elmer)",1890.0,1965.0,['en'],382,"{'Space warfare -- Fiction', 'Human-alien encounters -- Fiction', 'Science fiction'}",,Triplanetary,Smith,http://www.wikidata.org/entity/Q3539487,http://www.wikidata.org/entity/Q144090,1890.0,Edward Elmer Smith,Q3539487,Q144090
PG32706,,Triplanetary,"Smith, E. E. (Edward Elmer)",1890.0,1965.0,['en'],382,"{'Space warfare -- Fiction', 'Human-alien encounters -- Fiction', 'Science fiction'}",,Triplanetary,Smith,http://www.wikidata.org/entity/Q3539487,http://www.wikidata.org/entity/Q144090,1890.0,Edward Elmer Smith,Q3539487,Q144090
PG20788,,Storm Over Warlock,"Norton, Andre",1912.0,2005.0,['en'],116,{'Science fiction'},,Storm Over Warlock,Norton,http://www.wikidata.org/entity/Q23307416,http://www.wikidata.org/entity/Q235899,1912.0,Andre Norton,Q23307416,Q235899
PG20794,,Majoor Frans,"Bosboom-Toussaint, A. L. G. (Anna Louisa Geertruida)",1812.0,1886.0,['nl'],53,{'Dutch fiction'},,Majoor Frans,Bosboom-Toussaint,http://www.wikidata.org/entity/Q28057311,http://www.wikidata.org/entity/Q446879,1812.0,Geertruida Bosboom-Toussaint,Q28057311,Q446879
PG20794,,Majoor Frans,"Bosboom-Toussaint, A. L. G. (Anna Louisa Geertruida)",1812.0,1886.0,['nl'],53,{'Dutch fiction'},,Majoor Frans,Bosboom-Toussaint,http://www.wikidata.org/entity/Q28057311,http://www.wikidata.org/entity/Q446879,1812.0,Geertruida Bosboom-Toussaint,Q28057311,Q446879
PG23083,,Majoor Frans,"Bosboom-Toussaint, A. L. G. (Anna Louisa Geertruida)",1812.0,1886.0,['nl'],64,{'Dutch fiction'},,Majoor Frans,Bosboom-Toussaint,http://www.wikidata.org/entity/Q28057311,http://www.wikidata.org/entity/Q446879,1812.0,Geertruida Bosboom-Toussaint,Q28057311,Q446879
PG23083,,Majoor Frans,"Bosboom-Toussaint, A. L. G. (Anna Louisa Geertruida)",1812.0,1886.0,['nl'],64,{'Dutch fiction'},,Majoor Frans,Bosboom-Toussaint,http://www.wikidata.org/entity/Q28057311,http://www.wikidata.org/entity/Q446879,1812.0,Geertruida Bosboom-Toussaint,Q28057311,Q446879
PG20795,,The Cricket on the Hearth,"Dickens, Charles",1812.0,1870.0,['en'],96,"{'Christmas stories, English', 'England -- Social life and customs -- 19th century -- Fiction', 'Holidays -- Fiction'}",,The Cricket on the Hearth,Dickens,http://www.wikidata.org/entity/Q825220,http://www.wikidata.org/entity/Q5686,1812.0,Charles Dickens,Q825220,Q5686
PG20795,,The Cricket on the Hearth,"Dickens, Charles",1812.0,1870.0,['en'],96,"{'Christmas stories, English', 'England -- Social life and customs -- 19th century -- Fiction', 'Holidays -- Fiction'}",,The Cricket on the Hearth,Dickens,http://www.wikidata.org/entity/Q825220,http://www.wikidata.org/entity/Q5686,1812.0,Charles Dickens,Q825220,Q5686
PG37581,,The Cricket on the Hearth: A Fairy Tale of Home,"Dickens, Charles",1812.0,1870.0,['en'],61,"{'Christmas stories, English', 'England -- Social life and customs -- 19th century -- Fiction', 'Holidays -- Fiction'}",,The Cricket on the Hearth,Dickens,http://www.wikidata.org/entity/Q825220,http://www.wikidata.org/entity/Q5686,1812.0,Charles Dickens,Q825220,Q5686
PG37581,,The Cricket on the Hearth: A Fairy Tale of Home,"Dickens, Charles",1812.0,1870.0,['en'],61,"{'Christmas stories, English', 'England -- Social life and customs -- 19th century -- Fiction', 'Holidays -- Fiction'}",,The Cricket on the Hearth,Dickens,http://www.wikidata.org/entity/Q825220,http://www.wikidata.org/entity/Q5686,1812.0,Charles Dickens,Q825220,Q5686
PG20796,,The Colors of Space,"Bradley, Marion Zimmer",1930.0,1999.0,['en'],177,{'Science fiction'},,The Colors of Space,Bradley,http://www.wikidata.org/entity/Q45209012,http://www.wikidata.org/entity/Q465179,1930.0,Marion Zimmer Bradley,Q45209012,Q465179
PG20796,,The Colors of Space,"Bradley, Marion Zimmer",1930.0,1999.0,['en'],177,{'Science fiction'},,The Colors of Space,Bradley,http://www.wikidata.org/entity/Q45209012,http://www.wikidata.org/entity/Q465179,1930.0,Marion Zimmer Bradley,Q45209012,Q465179
PG23085,,The Colors of Space,"Bradley, Marion Zimmer",1930.0,1999.0,['en'],155,{'Science fiction'},,The Colors of Space,Bradley,http://www.wikidata.org/entity/Q45209012,http://www.wikidata.org/entity/Q465179,1930.0,Marion Zimmer Bradley,Q45209012,Q465179
PG23085,,The Colors of Space,"Bradley, Marion Zimmer",1930.0,1999.0,['en'],155,{'Science fiction'},,The Colors of Space,Bradley,http://www.wikidata.org/entity/Q45209012,http://www.wikidata.org/entity/Q465179,1930.0,Marion Zimmer Bradley,Q45209012,Q465179
PG2079,,From the Memoirs of a Minister of France,"Weyman, Stanley John",1855.0,1928.0,['en'],26,"{'Biographical fiction', 'France -- Kings and rulers -- Fiction', 'Henry IV, King of France, 1553-1610 -- Fiction'}",,From the Memoirs of a Minister of France,Weyman,http://www.wikidata.org/entity/Q124092451,http://www.wikidata.org/entity/Q3889326,1855.0,Stanley J. Weyman,Q124092451,Q3889326
PG2081,,The Blithedale Romance,"Hawthorne, Nathaniel",1804.0,1864.0,['en'],684,"{'Autobiographical fiction', 'Farm life -- Fiction', 'Massachusetts -- Fiction', 'Collective farms -- Fiction', 'Psychological fiction', 'Communal living -- Fiction'}",,The Blithedale Romance,Hawthorne,http://www.wikidata.org/entity/Q4007947,http://www.wikidata.org/entity/Q69339,1804.0,Nathaniel Hawthorne,Q4007947,Q69339
PG2081,,The Blithedale Romance,"Hawthorne, Nathaniel",1804.0,1864.0,['en'],684,"{'Autobiographical fiction', 'Farm life -- Fiction', 'Massachusetts -- Fiction', 'Collective farms -- Fiction', 'Psychological fiction', 'Communal living -- Fiction'}",,The Blithedale Romance,Hawthorne,http://www.wikidata.org/entity/Q4007947,http://www.wikidata.org/entity/Q69339,1804.0,Nathaniel Hawthorne,Q4007947,Q69339
PG2083,,"In Search of the Castaways; Or, The Children of Captain Grant","Verne, Jules",1828.0,1905.0,['en'],184,"{'Australia -- Fiction', 'South America -- Fiction', 'Ship captains -- Fiction', 'Ocean travel -- Fiction', 'Castaways -- Fiction', 'Seafaring life -- Fiction', 'Voyages and travels -- Fiction', 'New Zealand -- Fiction'}",,In Search of the Castaways,Verne,http://www.wikidata.org/entity/Q1213902,http://www.wikidata.org/entity/Q33977,1828.0,Jules Verne,Q1213902,Q33977
PG2084,,The Way of All Flesh,"Butler, Samuel",1835.0,1902.0,['en'],283,"{'Autobiographical fiction', 'Domestic fiction', 'Middle class -- Fiction', 'Conflict of generations -- Fiction', 'Children of clergy -- Fiction', 'England -- Fiction', 'Parent and adult child -- Fiction', 'Young men -- Fiction', 'Bildungsromans'}",,The Way of All Flesh,Butler,http://www.wikidata.org/entity/Q255074,http://www.wikidata.org/entity/Q312829,1835.0,Samuel Butler,Q255074,Q312829
PG2084,,The Way of All Flesh,"Butler, Samuel",1835.0,1902.0,['en'],283,"{'Autobiographical fiction', 'Domestic fiction', 'Middle class -- Fiction', 'Conflict of generations -- Fiction', 'Children of clergy -- Fiction', 'England -- Fiction', 'Parent and adult child -- Fiction', 'Young men -- Fiction', 'Bildungsromans'}",,The Way of All Flesh,Butler,http://www.wikidata.org/entity/Q255074,http://www.wikidata.org/entity/Q312829,1835.0,Samuel Butler,Q255074,Q312829
PG20850,,Prince Prigio,"Lang, Andrew",1844.0,1912.0,['en'],20,"{""Children's stories"", 'Fairy tales'}",,Prince Prigio,Lang,http://www.wikidata.org/entity/Q7244200,http://www.wikidata.org/entity/Q505827,1844.0,Andrew Lang,Q7244200,Q505827
PG20850,,Prince Prigio,"Lang, Andrew",1844.0,1912.0,['en'],20,"{""Children's stories"", 'Fairy tales'}",,Prince Prigio,Lang,http://www.wikidata.org/entity/Q7244200,http://www.wikidata.org/entity/Q505827,1844.0,Andrew Lang,Q7244200,Q505827
PG21935,,"Prince Prigio: From ""His Own Fairy Book""","Lang, Andrew",1844.0,1912.0,['en'],44,"{""Children's stories"", 'Fairy tales'}",,Prince Prigio,Lang,http://www.wikidata.org/entity/Q7244200,http://www.wikidata.org/entity/Q505827,1844.0,Andrew Lang,Q7244200,Q505827
PG21935,,"Prince Prigio: From ""His Own Fairy Book""","Lang, Andrew",1844.0,1912.0,['en'],44,"{""Children's stories"", 'Fairy tales'}",,Prince Prigio,Lang,http://www.wikidata.org/entity/Q7244200,http://www.wikidata.org/entity/Q505827,1844.0,Andrew Lang,Q7244200,Q505827
PG20857,,Spacehounds of IPC,"Smith, E. E. (Edward Elmer)",1890.0,1965.0,['en'],126,{'Science fiction'},,Spacehounds of IPC,Smith,http://www.wikidata.org/entity/Q7572689,http://www.wikidata.org/entity/Q144090,1890.0,Edward Elmer Smith,Q7572689,Q144090
PG20885,,The Promised Land,"Antin, Mary",1881.0,1949.0,['en'],339,"{'Jews -- United States -- Biography', 'Antin, Mary, 1881-1949', 'Jews -- Belarus -- Polatsk -- Biography', 'Immigrants -- United States -- Biography'}",,The Promised Land,Antin,http://www.wikidata.org/entity/Q7758557,http://www.wikidata.org/entity/Q433755,1881.0,Mary Antin,Q7758557,Q433755
PG20886,,Frédéric,"Fiévée, Joseph",1767.0,1839.0,['fr'],6,{'French fiction -- 18th century'},,Frédéric,Fiévée,http://www.wikidata.org/entity/Q123579767,http://www.wikidata.org/entity/Q3184948,1767.0,Joseph Fiévée,Q123579767,Q3184948
PG208,,Daisy Miller: A Study,"James, Henry",1843.0,1916.0,['en'],1461,"{'Psychological fiction', 'Europe -- Fiction', 'Young women -- Fiction', 'Americans -- Europe -- Fiction'}",,Daisy Miller,James,http://www.wikidata.org/entity/Q574887,http://www.wikidata.org/entity/Q170509,1843.0,Henry James,Q574887,Q170509
PG20912,,The Daffodil Mystery,"Wallace, Edgar",1875.0,1932.0,['en'],136,{'Detective and mystery stories'},,The Daffodil Mystery,Wallace,http://www.wikidata.org/entity/Q10381304,http://www.wikidata.org/entity/Q271824,1875.0,Edgar Wallace,Q10381304,Q271824
PG20918,,Auld Licht Idylls,"Barrie, J. M. (James Matthew)",1860.0,1937.0,['en'],35,{'Scotland -- Social life and customs -- 19th century -- Fiction'},,Auld Licht Idylls,Barrie,http://www.wikidata.org/entity/Q124081666,http://www.wikidata.org/entity/Q81796,1860.0,J. M. Barrie,Q124081666,Q81796
PG20919,,The Status Civilization,"Sheckley, Robert",1928.0,2005.0,['en'],180,{'Science fiction'},,The Status Civilization,Sheckley,http://www.wikidata.org/entity/Q3772163,http://www.wikidata.org/entity/Q333246,1928.0,Robert Sheckley,Q3772163,Q333246
PG20928,,"Three Months in the Southern States, April-June 1863","Fremantle, Arthur James Lyon, Sir",1835.0,1901.0,['en'],33,"{'Fremantle, Arthur James Lyon, Sir, 1835-1901 -- Travel -- Confederate States of America', 'United States -- History -- Civil War, 1861-1865 -- Personal narratives, British', 'Confederate States of America -- Description and travel', 'British -- Confederate States of America'}",,Three Months in the Southern States,Fremantle,http://www.wikidata.org/entity/Q7797651,http://www.wikidata.org/entity/Q2865103,1835.0,Arthur Fremantle,Q7797651,Q2865103
PG20950,,La Grande Marnière,"Ohnet, Georges",1848.0,1918.0,['fr'],22,"{'Mystery and detective stories', 'French fiction -- 19th century'}",,La Grande Marnière,Ohnet,http://www.wikidata.org/entity/Q111366718,http://www.wikidata.org/entity/Q1393388,1848.0,Georges Ohnet,Q111366718,Q1393388
PG20988,,Islands of Space,"Campbell, John W., Jr. (John Wood)",1910.0,1971.0,['en'],124,"{'Extraterrestrial beings -- Fiction', 'Science fiction'}",,Islands of Space,Campbell,http://www.wikidata.org/entity/Q6083759,http://www.wikidata.org/entity/Q435056,1910.0,John W. Campbell,Q6083759,Q435056
PG2098,,A Thief in the Night: A Book of Raffles' Adventures,"Hornung, E. W. (Ernest William)",1866.0,1921.0,['en'],141,"{'Criminals -- England -- Fiction', 'Raffles (Fictitious character) -- Fiction'}",,A Thief in the Night,Hornung,http://www.wikidata.org/entity/Q4660060,http://www.wikidata.org/entity/Q1288644,1866.0,Ernest William Hornung,Q4660060,Q1288644
PG2098,,A Thief in the Night: A Book of Raffles' Adventures,"Hornung, E. W. (Ernest William)",1866.0,1921.0,['en'],141,"{'Criminals -- England -- Fiction', 'Raffles (Fictitious character) -- Fiction'}",,A Thief in the Night,Hornung,http://www.wikidata.org/entity/Q4660060,http://www.wikidata.org/entity/Q1288644,1866.0,Ernest William Hornung,Q4660060,Q1288644
PG33173,,"A Thief in the Night: Further adventures of A. J. Raffles, Cricketer and Cracksman","Hornung, E. W. (Ernest William)",1866.0,1921.0,['en'],58,"{'Criminals -- England -- Fiction', 'Raffles (Fictitious character) -- Fiction'}",,A Thief in the Night,Hornung,http://www.wikidata.org/entity/Q4660060,http://www.wikidata.org/entity/Q1288644,1866.0,Ernest William Hornung,Q4660060,Q1288644
PG33173,,"A Thief in the Night: Further adventures of A. J. Raffles, Cricketer and Cracksman","Hornung, E. W. (Ernest William)",1866.0,1921.0,['en'],58,"{'Criminals -- England -- Fiction', 'Raffles (Fictitious character) -- Fiction'}",,A Thief in the Night,Hornung,http://www.wikidata.org/entity/Q4660060,http://www.wikidata.org/entity/Q1288644,1866.0,Ernest William Hornung,Q4660060,Q1288644
PG209,,The Turn of the Screw,"James, Henry",1843.0,1916.0,['en'],4903,"{'Governesses -- Fiction', 'Psychological fiction', 'England -- Fiction', 'Ghost stories', 'Children -- Fiction'}",,The Turn of the Screw,James,http://www.wikidata.org/entity/Q625923,http://www.wikidata.org/entity/Q170509,1843.0,Henry James,Q625923,Q170509
PG209,,The Turn of the Screw,"James, Henry",1843.0,1916.0,['en'],4903,"{'Governesses -- Fiction', 'Psychological fiction', 'England -- Fiction', 'Ghost stories', 'Children -- Fiction'}",,The Turn of the Screw,James,http://www.wikidata.org/entity/Q625923,http://www.wikidata.org/entity/Q170509,1843.0,Henry James,Q625923,Q170509
PG26285,,The Turn of the Screw,"James, Henry",1843.0,1916.0,['en'],233,"{'Governesses -- Fiction', 'Psychological fiction', 'England -- Fiction', 'Ghost stories', 'Children -- Fiction'}",,The Turn of the Screw,James,http://www.wikidata.org/entity/Q625923,http://www.wikidata.org/entity/Q170509,1843.0,Henry James,Q625923,Q170509
PG26285,,The Turn of the Screw,"James, Henry",1843.0,1916.0,['en'],233,"{'Governesses -- Fiction', 'Psychological fiction', 'England -- Fiction', 'Ghost stories', 'Children -- Fiction'}",,The Turn of the Screw,James,http://www.wikidata.org/entity/Q625923,http://www.wikidata.org/entity/Q170509,1843.0,Henry James,Q625923,Q170509
PG20,,Paradise Lost,"Milton, John",1608.0,1674.0,['en'],2417,"{'Bible. Genesis -- History of Biblical events -- Poetry', 'Eve (Biblical figure) -- Poetry', 'Fall of man -- Poetry', 'Adam (Biblical figure) -- Poetry'}",,Paradise Lost,Milton,http://www.wikidata.org/entity/Q28754,http://www.wikidata.org/entity/Q79759,1608.0,John Milton,Q28754,Q79759
PG20,,Paradise Lost,"Milton, John",1608.0,1674.0,['en'],2417,"{'Bible. Genesis -- History of Biblical events -- Poetry', 'Eve (Biblical figure) -- Poetry', 'Fall of man -- Poetry', 'Adam (Biblical figure) -- Poetry'}",,Paradise Lost,Milton,http://www.wikidata.org/entity/Q28754,http://www.wikidata.org/entity/Q79759,1608.0,John Milton,Q28754,Q79759
PG26,,Paradise Lost,"Milton, John",1608.0,1674.0,['en'],5675,"{'Bible. Genesis -- History of Biblical events -- Poetry', 'Eve (Biblical figure) -- Poetry', 'Fall of man -- Poetry', 'Adam (Biblical figure) -- Poetry'}",,Paradise Lost,Milton,http://www.wikidata.org/entity/Q28754,http://www.wikidata.org/entity/Q79759,1608.0,John Milton,Q28754,Q79759
PG26,,Paradise Lost,"Milton, John",1608.0,1674.0,['en'],5675,"{'Bible. Genesis -- History of Biblical events -- Poetry', 'Eve (Biblical figure) -- Poetry', 'Fall of man -- Poetry', 'Adam (Biblical figure) -- Poetry'}",,Paradise Lost,Milton,http://www.wikidata.org/entity/Q28754,http://www.wikidata.org/entity/Q79759,1608.0,John Milton,Q28754,Q79759
PG21048,,Just Patty,"Webster, Jean",1876.0,1916.0,['en'],74,"{'Friendship -- Juvenile fiction', 'High school students -- Juvenile fiction', 'Boarding schools -- Juvenile fiction', 'Girls -- Juvenile fiction'}",,Just Patty,Webster,http://www.wikidata.org/entity/Q9358933,http://www.wikidata.org/entity/Q238140,1876.0,Jean Webster,Q9358933,Q238140
PG21051,,Skylark Three,"Smith, E. E. (Edward Elmer)",1890.0,1965.0,['en'],160,"{'Space warfare -- Fiction', 'Space ships -- Fiction', 'Science fiction'}",,Skylark Three,Smith,http://www.wikidata.org/entity/Q7537832,http://www.wikidata.org/entity/Q144090,1890.0,Edward Elmer Smith,Q7537832,Q144090
PG21063,,The Missing Merchantman,"Collingwood, Harry",1851.0,1922.0,['en'],19,{'Sea stories'},,The Missing Merchantman,Collingwood,http://www.wikidata.org/entity/Q124088940,http://www.wikidata.org/entity/Q18440246,1851.0,Harry Collingwood,Q124088940,Q18440246
PG21069,,For Treasure Bound,"Collingwood, Harry",1851.0,1922.0,['en'],23,{'Sea stories'},,For Treasure Bound,Collingwood,http://www.wikidata.org/entity/Q124083142,http://www.wikidata.org/entity/Q18440246,1851.0,Harry Collingwood,Q124083142,Q18440246
PG21080,,"The Astral Plane: Its Scenery, Inhabitants and Phenomena","Leadbeater, C. W. (Charles Webster)",1854.0,1934.0,['en'],324,"{'Astral body', 'Theosophy'}",,The Astral Plane,Leadbeater,http://www.wikidata.org/entity/Q19111799,http://www.wikidata.org/entity/Q544314,1854.0,Charles Webster Leadbeater,Q19111799,Q544314
PG21121,,A Houseful of Girls,"Vaizey, George de Horne, Mrs.",1857.0,1917.0,['en'],32,{'Sisters -- Juvenile fiction'},,A Houseful of Girls,Vaizey,http://www.wikidata.org/entity/Q2819773,http://www.wikidata.org/entity/Q6929948,1857.0,Mrs George de Horne Vaizey,Q2819773,Q6929948
PG21121,,A Houseful of Girls,"Vaizey, George de Horne, Mrs.",1857.0,1917.0,['en'],32,{'Sisters -- Juvenile fiction'},,A Houseful of Girls,Vaizey,http://www.wikidata.org/entity/Q2819773,http://www.wikidata.org/entity/Q6929948,1857.0,Mrs George de Horne Vaizey,Q2819773,Q6929948
PG21141,,Kleider machen Leute,"Keller, Gottfried",1819.0,1890.0,['de'],48,{'Love stories'},,Kleider machen Leute,Keller,http://www.wikidata.org/entity/Q1746163,http://www.wikidata.org/entity/Q122370,1819.0,Gottfried Keller,Q1746163,Q122370
PG21150,,Mother Goose in Prose,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],111,"{'Folklore', 'Tales', ""Children's stories"", 'Nursery rhymes -- Adaptations'}",,Mother Goose in Prose,Baum,http://www.wikidata.org/entity/Q6917355,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q6917355,Q207544
PG21157,,Queen Lucia,"Benson, E. F. (Edward Frederic)",1867.0,1940.0,['en'],123,"{'Humorous stories', 'Women -- England -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction', 'Lucia (Fictitious character) -- Fiction'}",,Queen Lucia,Benson,http://www.wikidata.org/entity/Q19090161,http://www.wikidata.org/entity/Q771698,1867.0,Edward Frederic Benson,Q19090161,Q771698
PG21159,,Sky Island,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],193,"{'Islands -- Juvenile fiction', 'Voyages, Imaginary', 'Fantasy literature', 'Flight -- Juvenile fiction', 'Queens -- Juvenile fiction'}",,Sky Island,Baum,http://www.wikidata.org/entity/Q7537357,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q7537357,Q207544
PG21163,,The Emerald City of Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],114,"{'Good and evil -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Battles -- Juvenile fiction', 'Fantasy literature', 'Princess Ozma (Fictitious character) -- Juvenile fiction', 'Uncles -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Aunts -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction'}",,The Emerald City of Oz,Baum,http://www.wikidata.org/entity/Q1250366,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q1250366,Q207544
PG21164,,The Enchanted Island of Yew,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],83,"{'Adventure and adventurers -- Juvenile fiction', 'Good and evil -- Juvenile fiction', 'Boredom -- Juvenile fiction', 'Dragons -- Juvenile fiction', 'Knights and knighthood -- Juvenile fiction', 'Magicians -- Juvenile fiction', 'Princes -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Fairies -- Juvenile fiction', 'Fantasy fiction', 'Brigands and robbers -- Juvenile fiction', 'Twins -- Juvenile fiction'}",,The Enchanted Island of Yew,Baum,http://www.wikidata.org/entity/Q15032608,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q15032608,Q207544
PG21169,,The Lost Princess of Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],254,"{'Good and evil -- Juvenile fiction', 'Theft -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction', 'Fantasy literature', 'Magicians -- Juvenile fiction', 'Princesses -- Juvenile fiction', 'Household employees -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Wizard of Oz (Fictitious character) -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction'}",,The Lost Princess of Oz,Baum,http://www.wikidata.org/entity/Q7748719,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q7748719,Q207544
PG21169,,The Lost Princess of Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],254,"{'Good and evil -- Juvenile fiction', 'Theft -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction', 'Fantasy literature', 'Magicians -- Juvenile fiction', 'Princesses -- Juvenile fiction', 'Household employees -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Wizard of Oz (Fictitious character) -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction'}",,The Lost Princess of Oz,Baum,http://www.wikidata.org/entity/Q7748719,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q7748719,Q207544
PG24459,,The Lost Princess of Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],297,"{'Good and evil -- Juvenile fiction', 'Theft -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction', 'Fantasy literature', 'Magicians -- Juvenile fiction', 'Princesses -- Juvenile fiction', 'Household employees -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Wizard of Oz (Fictitious character) -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction'}",,The Lost Princess of Oz,Baum,http://www.wikidata.org/entity/Q7748719,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q7748719,Q207544
PG24459,,The Lost Princess of Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],297,"{'Good and evil -- Juvenile fiction', 'Theft -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction', 'Fantasy literature', 'Magicians -- Juvenile fiction', 'Princesses -- Juvenile fiction', 'Household employees -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Wizard of Oz (Fictitious character) -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction'}",,The Lost Princess of Oz,Baum,http://www.wikidata.org/entity/Q7748719,http://www.wikidata.org/entity/Q207544,1856.0,L. Frank Baum,Q7748719,Q207544
