book,author,birthYear,bookLabel,authorLabel,authorLast,book_QN,author_QN
http://www.wikidata.org/entity/Q6469557,http://www.wikidata.org/entity/Q267441,1894,Ladies and Gentlemen,Ben Hecht,Hecht,Q6469557,Q267441
http://www.wikidata.org/entity/Q6469557,http://www.wikidata.org/entity/Q983356,1895,Ladies and Gentlemen,Charles MacArthur,MacArthur,Q6469557,Q983356
http://www.wikidata.org/entity/Q7750594,http://www.wikidata.org/entity/Q207544,1856,The Master Key,L. Frank Baum,Baum,Q7750594,Q207544
http://www.wikidata.org/entity/Q111170028,http://www.wikidata.org/entity/Q276332,1931,The Master Key,Masako Togawa,Togawa,Q111170028,Q276332
http://www.wikidata.org/entity/Q111170028,http://www.wikidata.org/entity/Q276332,1933,The Master Key,Masako Togawa,Togawa,Q111170028,Q276332
http://www.wikidata.org/entity/Q114568940,http://www.wikidata.org/entity/Q207544,1856,The Master Key,L. Frank Baum,Baum,Q114568940,Q207544
http://www.wikidata.org/entity/Q7755682,http://www.wikidata.org/entity/Q42511,1866,The Outline of History,H. G. Wells,Wells,Q7755682,Q42511
http://www.wikidata.org/entity/Q2880415,http://www.wikidata.org/entity/Q131149,1817,Winter,Henry David Thoreau,Thoreau,Q2880415,Q131149
http://www.wikidata.org/entity/Q8026191,http://www.wikidata.org/entity/Q505274,1929,Winter,Len Deighton,Deighton,Q8026191,Q505274
http://www.wikidata.org/entity/Q8026194,http://www.wikidata.org/entity/Q977651,1950,Winter,John Marsden,Marsden,Q8026194,Q977651
http://www.wikidata.org/entity/Q21539979,http://www.wikidata.org/entity/Q6765641,1984,Winter,Marissa Meyer,Meyer,Q21539979,Q6765641
http://www.wikidata.org/entity/Q103936491,http://www.wikidata.org/entity/Q468523,1962,Winter,Ali Smith,Smith,Q103936491,Q468523
http://www.wikidata.org/entity/Q8017321,http://www.wikidata.org/entity/Q5082480,1857,In His Steps,Charles Monroe Sheldon,Sheldon,Q8017321,Q5082480
http://www.wikidata.org/entity/Q7759060,http://www.wikidata.org/entity/Q49325,1875,The Quest of the Historical Jesus,Albert Schweitzer,Schweitzer,Q7759060,Q49325
http://www.wikidata.org/entity/Q19097412,http://www.wikidata.org/entity/Q82049,1685,The Querist,George Berkeley,Berkeley,Q19097412,Q82049
http://www.wikidata.org/entity/Q4669004,http://www.wikidata.org/entity/Q6261044,1840,Abraham Lincoln,John Torrey Morse,Morse,Q4669004,Q6261044
http://www.wikidata.org/entity/Q4669009,http://www.wikidata.org/entity/Q1699846,1882,Abraham Lincoln,John Drinkwater,Drinkwater,Q4669009,Q1699846
http://www.wikidata.org/entity/Q4454830,http://www.wikidata.org/entity/Q268111,1896,Shadow,Evgeny Shvarts,Shvarts,Q4454830,Q268111
http://www.wikidata.org/entity/Q4454830,http://www.wikidata.org/entity/Q268111,1896,Shadow,Evgeny Shvarts,Shvarts,Q4454830,Q268111
http://www.wikidata.org/entity/Q7460438,http://www.wikidata.org/entity/Q273993,1918,Shadow,Marcia Brown,Brown,Q7460438,Q273993
http://www.wikidata.org/entity/Q7460439,http://www.wikidata.org/entity/Q446973,1960,Shadow,Kristine Kathryn Rusch,Rusch,Q7460439,Q446973
http://www.wikidata.org/entity/Q7460439,http://www.wikidata.org/entity/Q1181143,1950,Shadow,Dean Wesley Smith,Smith,Q7460439,Q1181143
http://www.wikidata.org/entity/Q7460442,http://www.wikidata.org/entity/Q312782,1943,Shadow,Bob Woodward,Woodward,Q7460442,Q312782
http://www.wikidata.org/entity/Q12056904,http://www.wikidata.org/entity/Q16867,1809,Shadow,Edgar Allan Poe,Poe,Q12056904,Q16867
http://www.wikidata.org/entity/Q113015078,http://www.wikidata.org/entity/Q737503,1864,Shadow,Juhan Liiv,Liiv,Q113015078,Q737503
http://www.wikidata.org/entity/Q7880296,http://www.wikidata.org/entity/Q3431170,1924,Ultimatum,Richard Rohmer,Rohmer,Q7880296,Q3431170
http://www.wikidata.org/entity/Q4690771,http://www.wikidata.org/entity/Q258001,1839,Afternoon,Ouida,Ouida,Q4690771,Q258001
